Id,SalePrice
1461,128996.2199754093
1462,163279.46571231575
1463,179342.43158251187
1464,197250.72639406315
1465,234289.05796012736
1466,168539.16529994717
1467,184330.5401363977
1468,157035.83136700428
1469,216842.1591568319
1470,124780.20486645252
1471,163411.9865015353
1472,100548.6519955411
1473,95097.56097423988
1474,152815.1178740472
1475,125773.499560472
1476,377238.00144942675
1477,265800.6620759589
1478,358937.92715889745
1479,322805.0650796507
1480,436367.70228373224
1481,323794.4142819027
1482,225894.56017808078
1483,171044.58517952575
1484,166242.5301163596
1485,191137.66726465375
1486,191071.94360472233
1487,349207.849729929
1488,244877.13577877084
1489,198318.49525400862
1490,237404.88112848595
1491,191229.08297161432
1492,103592.03360578393
1493,190672.585067235
1494,308286.40899271145
1495,314011.30363241653
1496,221124.92672066906
1497,172312.47579372322
1498,166105.626771267
1499,161629.29162907315
1500,152211.73737536476
1501,165227.9830640197
1502,154931.08326790962
1503,283985.650731031
1504,244046.81860198264
1505,220004.00571006865
1506,192613.1999665888
1507,230255.73042824137
1508,189263.40190339545
1509,170295.62084640132
1510,134783.3490906214
1511,137493.48223981506
1512,177830.77276502328
1513,147469.26143800034
1514,130771.7486555669
1515,197781.73042949467
1516,156443.32609931388
1517,175996.35527270782
1518,122101.43176648876
1519,193837.5253699012
1520,125094.5242102504
1521,126273.09231922968
1522,167433.05433809056
1523,115458.3493168579
1524,129578.8857493842
1525,120922.35762791234
1526,93392.04257991983
1527,108273.82927451137
1528,146494.3190932686
1529,137229.23236454523
1530,215553.8193043675
1531,117568.37172605692
1532,97642.36706050488
1533,152908.34369642215
1534,116677.0018564887
1535,150055.4591283644
1536,106349.2861694958
1537,44379.543488577816
1538,161542.369570458
1539,210449.22162773722
1540,99500.1716472601
1541,135782.70253932936
1542,148866.73961554162
1543,195610.56524127963
1544,110967.84066726652
1545,126151.89161121183
1546,132299.0906722353
1547,151203.31047614134
1548,153519.5677625833
1549,129974.11608240868
1550,132212.3621029134
1551,106705.00049037341
1552,133672.32637372118
1553,138297.1159389927
1554,109722.95464552518
1555,165571.24633601002
1556,93066.10679847063
1557,89824.14779986115
1558,97959.61818135904
1559,70658.38575964999
1560,133800.35625405732
1561,119568.5746684857
1562,135631.88869339201
1563,120703.584470262
1564,134764.2226042301
1565,138915.23343234157
1566,237059.29466446224
1567,82479.05584813454
1568,207880.6190639023
1569,118891.42121676415
1570,136812.33553850633
1571,124135.88082569867
1572,135940.9135962598
1573,218914.25417530653
1574,105892.0680564184
1575,233433.22160447124
1576,242361.56037947407
1577,187996.45962838136
1578,142592.3909169723
1579,146242.889932402
1580,191620.77613267332
1581,161418.58205170024
1582,143947.64571704334
1583,266179.655330681
1584,210327.29426218063
1585,139831.9366083954
1586,67543.95442219489
1587,96091.52417560578
1588,158646.32325413034
1589,93718.19628344924
1590,128331.80649886942
1591,86594.05899321895
1592,119992.07793011771
1593,124529.3015045445
1594,166992.19253754878
1595,98048.34805033766
1596,224961.3754213966
1597,204014.56898810336
1598,232850.6302374887
1599,202768.71952233385
1600,182471.8263469848
1601,68307.12601185677
1602,120172.74358968931
1603,89150.65046114639
1604,281312.3016286705
1605,236342.75975751237
1606,166440.87506203257
1607,157365.07826928707
1608,213968.64119015267
1609,179613.48380368226
1610,150317.5089753978
1611,136704.74351365402
1612,176981.4424735042
1613,149383.23389788586
1614,142514.52337674604
1615,100267.41026733181
1616,62772.21990766808
1617,89939.53806136482
1618,127808.28299566214
1619,149141.81359730076
1620,155565.51994953852
1621,134336.17686506332
1622,146780.6082489069
1623,245701.94516233314
1624,188169.3643457469
1625,117801.11372658587
1626,152924.40800727732
1627,180939.66308430897
1628,296064.7573472773
1629,195152.8121510656
1630,324990.66651286883
1631,244685.59883814384
1632,255192.8783503626
1633,186470.60172219525
1634,180607.14071695312
1635,177372.34389658694
1636,154976.2170978477
1637,202225.81990073898
1638,193670.87755890394
1639,181578.28293592832
1640,252947.94865557022
1641,178884.59696995185
1642,248267.06321719047
1643,225976.9720435711
1644,242305.52934648114
1645,215345.24803976348
1646,154322.82335393628
1647,163138.53707077636
1648,125234.39996277275
1649,139965.05938802127
1650,121992.15653786444
1651,137435.8858824563
1652,99938.2977350102
1653,104633.99953143152
1654,145440.05565809162
1655,146247.09512898876
1656,139198.42023268013
1657,146128.93003760057
1658,141925.348519482
1659,139786.67374911174
1660,146203.95101639853
1661,405599.36349041545
1662,408352.56017305696
1663,381406.78758523456
1664,447198.0848124753
1665,349084.91832318436
1666,328822.50537503057
1667,353623.2087453632
1668,365987.55417664483
1669,354316.8636186971
1670,366638.4217931462
1671,243896.11117765593
1672,396276.8858351752
1673,290837.07241842966
1674,261180.080242941
1675,194221.16533168554
1676,193438.9035833883
1677,206675.57748650978
1678,425868.20950150595
1679,369913.7946561574
1680,338504.77464903315
1681,290726.4964334967
1682,326368.75131350267
1683,189467.25256034874
1684,177054.88398362568
1685,169577.48330201395
1686,169844.08847521702
1687,179203.50972882775
1688,185032.71025840362
1689,191436.9935012503
1690,190660.88589466643
1691,184244.19134332082
1692,274801.00328687124
1693,192634.41952205123
1694,175227.8229826086
1695,169769.92453091737
1696,256865.59716846936
1697,177415.72946663294
1698,347000.162372205
1699,316290.32984913146
1700,270651.9044477186
1701,294822.4190448676
1702,257552.21835080534
1703,251025.77781287307
1704,269785.1088412414
1705,259311.50682277262
1706,410140.96533071296
1707,228291.5314454409
1708,201418.8515994926
1709,290786.58821035596
1710,231143.3184178288
1711,281745.42306951986
1712,246862.7423815465
1713,267557.59583193116
1714,222454.44039941148
1715,213726.3454250331
1716,180424.40455123363
1717,184886.0750982733
1718,145282.8080888817
1719,218657.60300588972
1720,261518.34900484534
1721,171134.1434830954
1722,138663.61738095642
1723,163315.2395920153
1724,212885.77665580873
1725,221122.29957759078
1726,204770.15892240155
1727,140074.65468682977
1728,180515.00446380593
1729,170004.94063173715
1730,167080.7576505962
1731,116467.49937159874
1732,128434.5468620701
1733,113460.27940305936
1734,113237.21764264864
1735,132536.77551750385
1736,114831.1583005535
1737,318912.79439915594
1738,271488.35699712794
1739,261430.11264072525
1740,191070.36603761063
1741,172105.86145041764
1742,165235.08728096803
1743,173694.7096533521
1744,321944.9138679296
1745,223428.18654411272
1746,242379.65248476976
1747,222621.25753160554
1748,229535.50295974693
1749,159493.4932896405
1750,137882.54989688698
1751,247348.94732193332
1752,120948.28426364715
1753,147931.25257023875
1754,199821.0963350325
1755,157800.67772107688
1756,131480.18824486076
1757,124136.8556169805
1758,160618.68086316242
1759,170472.7877602029
1760,164227.8825492712
1761,131159.79571545112
1762,184006.90794187345
1763,192715.94350933906
1764,111628.03646630929
1765,165872.70090411103
1766,177863.8052512098
1767,204461.74001085796
1768,143567.92459310207
1769,168499.44224219356
1770,145414.3126993975
1771,115247.68628344651
1772,141855.01537488366
1773,117121.5787305179
1774,129878.04163907029
1775,140671.14692426595
1776,140798.47596412327
1777,103645.82421899698
1778,138677.96624681525
1779,113854.78010086244
1780,175216.58905967834
1781,135967.79155279818
1782,82014.05233732595
1783,126384.296948375
1784,91838.50546378313
1785,131828.4914696751
1786,157700.50563629644
1787,167044.83117741393
1788,58488.19112629329
1789,98122.4881886966
1790,55011.47621738973
1791,201271.93780245516
1792,170227.06326032142
1793,129670.66553460273
1794,171901.71512349186
1795,134912.720135843
1796,153852.379524477
1797,132279.25689412968
1798,116701.21650102649
1799,115782.91110124298
1800,128525.7838797897
1801,134280.0138960491
1802,145397.32529005627
1803,151922.44064892028
1804,130696.73619560299
1805,135954.16301138117
1806,126090.56254746669
1807,130677.38619369324
1808,116412.3007587895
1809,104901.08160901
1810,146174.976194295
1811,105162.84018382119
1812,97131.36482610613
1813,128483.49890896412
1814,89537.19409710423
1815,46486.41691013987
1816,88493.88639549575
1817,103133.72398615541
1818,169859.74751298115
1819,129145.07038402284
1820,43528.61057404464
1821,109765.58874358972
1822,148123.214286967
1823,33508.229725243786
1824,142560.70581653548
1825,142682.46803131464
1826,107336.26764313948
1827,96301.66783121403
1828,143285.42720501756
1829,111675.39669854801
1830,133073.68968140552
1831,155394.4188647372
1832,63372.04337055126
1833,144149.8114673475
1834,118332.89448941074
1835,126942.82326068165
1836,130529.04653131885
1837,95573.25741778768
1838,117752.12828795226
1839,115189.0636630045
1840,133128.34683519235
1841,128205.43245289913
1842,68275.32386573935
1843,122966.68098077462
1844,157445.33126981993
1845,147531.80560213057
1846,144384.2261503258
1847,176340.4581721237
1848,40747.57456897416
1849,122231.49765460588
1850,106440.040411867
1851,149420.06613946194
1852,123120.50219954307
1853,109072.81612490363
1854,175981.328668652
1855,166567.77640606
1856,213475.15658581335
1857,152540.79096284916
1858,167508.36140869555
1859,129887.20056188393
1860,145496.25572785301
1861,128726.17747534855
1862,295784.9011857738
1863,294239.33932079584
1864,294253.94243341184
1865,364294.2806782975
1866,357048.2895758796
1867,229894.38355522742
1868,263842.0466364889
1869,197275.69742152054
1870,233642.25073777582
1871,284791.11946802214
1872,166125.35487580337
1873,212359.48114260598
1874,161000.91741580275
1875,200219.36170535645
1876,189733.61925131653
1877,200673.8535594244
1878,208860.36796534603
1879,142367.76668087565
1880,149321.52370348622
1881,235651.77500225726
1882,236786.4565885398
1883,186759.93529625522
1884,199195.25944959864
1885,246021.88927248656
1886,282697.57281393924
1887,206970.27815609248
1888,261029.12208258762
1889,162025.41339793033
1890,127079.3653992481
1891,135088.28775503536
1892,91813.50086047979
1893,127501.81278174289
1894,105014.21960445135
1895,132911.47984515806
1896,114822.02534940506
1897,92266.91232005134
1898,116944.42106128251
1899,163625.51793404602
1900,174810.4014858462
1901,182637.18424189283
1902,173033.91592486043
1903,224155.62641185746
1904,156994.87537476706
1905,202699.76640834275
1906,179152.00792988745
1907,208964.98563770924
1908,111889.93562431762
1909,141435.75281729872
1910,120780.92147500183
1911,232486.44292401336
1912,315748.72871482384
1913,156172.25618785684
1914,71574.11308256647
1915,300939.0190720532
1916,56956.98705755077
1917,244193.37660299026
1918,135706.84283568306
1919,176105.76125133425
1920,155871.63043565635
1921,369781.1989262702
1922,347956.24254068214
1923,222791.97942268054
1924,213566.480829315
1925,192428.03997082936
1926,369621.49007374665
1927,142282.30307967265
1928,147831.9033885006
1929,126134.04724274784
1930,136796.53991907166
1931,136440.891597051
1932,141888.35857903914
1933,185792.47599774093
1934,174156.94981861938
1935,171237.6582187206
1936,205425.36961826234
1937,178157.36631943128
1938,177326.1183166786
1939,275446.2475603396
1940,226918.74411106904
1941,160092.96222989316
1942,185584.6648765093
1943,254734.16358087913
1944,393901.2339302873
1945,413459.02711646276
1946,141458.61248024346
1947,361935.3710587428
1948,160728.54316394782
1949,240890.4666007667
1950,192892.38755011203
1951,223012.67742262117
1952,208222.1128296264
1953,157426.5041646914
1954,199903.8218956032
1955,144177.12454801044
1956,300607.5740641034
1957,152194.3054943151
1958,267611.41215168056
1959,142066.98650420195
1960,128026.04719008342
1961,116908.48108049715
1962,94405.74416650091
1963,108204.83653932446
1964,106471.99899306677
1965,146734.06703124376
1966,155230.7434986149
1967,304719.58817993064
1968,386944.61683378223
1969,397486.28802520275
1970,419961.4863083331
1971,457871.0094724415
1972,386052.50718937605
1973,292965.63740442554
1974,340896.7700683749
1975,444924.30063519086
1976,278256.29115163576
1977,341638.25333971006
1978,353244.51541667926
1979,335257.3695602343
1980,204151.6398636283
1981,353450.67677599547
1982,217592.87822778473
1983,217592.87822778473
1984,181093.3332443955
1985,231317.95626647666
1986,204718.47314399623
1987,206208.85977467248
1988,165804.11453606043
1989,189400.4407587772
1990,203579.14338432657
1991,223050.83274985504
1992,212627.01882566328
1993,172592.2260900478
1994,232948.15646363512
1995,178787.3909281321
1996,279028.399612731
1997,381045.68035524857
1998,318672.1750569225
1999,292350.08429482335
2000,332695.19796522876
2001,298564.8685456253
2002,262464.781924582
2003,254790.2164650529
2004,279996.10808414756
2005,252102.59201690348
2006,240392.41419496434
2007,254995.75502089958
2008,214640.29842159594
2009,195720.3642003006
2010,191832.87398526998
2011,163645.88230916404
2012,173653.7680764316
2013,180974.0802462898
2014,186389.786191291
2015,203770.73222989743
2016,186548.4110602772
2017,201399.618411198
2018,120233.362265655
2019,131612.27691067124
2020,102768.13996427956
2021,103348.58246981635
2022,195803.87674709156
2023,142274.809363063
2024,298384.40699941345
2025,385988.58692939
2026,181529.02932128095
2027,150570.0012980352
2028,149002.9517778621
2029,162669.99592810628
2030,285018.50496431673
2031,269795.7188850431
2032,291796.55545893894
2033,278445.8315625817
2034,170861.24380196916
2035,216699.03561783515
2036,199857.27600722993
2037,200961.3811905514
2038,313328.2355586487
2039,215633.112038165
2040,335287.20315641665
2041,297893.8140970525
2042,205013.6513524594
2043,182354.4652489204
2044,178342.26760630845
2045,201558.82541632676
2046,137221.07946639814
2047,141741.74416037486
2048,139667.30334571283
2049,131379.5094073406
2050,185347.21712831035
2051,112995.81707496586
2052,120807.026235473
2053,147694.32009374464
2054,108311.10252202263
2055,158775.4664485898
2056,150581.39151801547
2057,112856.53262089778
2058,193175.0048656226
2059,127914.26509701356
2060,178730.8145433434
2061,170802.61532128247
2062,119791.73354188225
2063,119344.85637436615
2064,134372.22262156467
2065,120064.99662923704
2066,162010.82097256562
2067,122643.2226918285
2068,134298.09967653148
2069,89781.88099225068
2070,102683.26867678945
2071,84958.81870131906
2072,137042.1720314657
2073,137261.73110158276
2074,172034.77474033527
2075,167772.66984454353
2076,113733.49628941492
2077,143128.1827134734
2078,119976.08210420277
2079,146261.5778803329
2080,119731.17974944897
2081,126011.89101026054
2082,117703.77998645214
2083,161626.38627556164
2084,109414.9150061336
2085,114240.0785593292
2086,134660.24612580426
2087,123424.63024254877
2088,91796.8692731612
2089,66806.19248605476
2090,123326.70937599849
2091,99400.2885594331
2092,134391.81471569743
2093,145994.18429821185
2094,107899.51243248828
2095,129119.83506662752
2096,81368.907567549
2097,104869.94447336455
2098,153630.1506467957
2099,45249.969853043425
2100,68132.63707887396
2101,105084.52418155278
2102,142911.68107081854
2103,86063.94202998767
2104,152120.26928085013
2105,134630.46601406595
2106,34760.749506066386
2107,185665.16243764522
2108,109864.2440788571
