Id,SalePrice
1461,114924.79024315474
1462,167853.18166072122
1463,187415.982009667
1464,193478.78186772027
1465,210429.73314622912
1466,167860.77068147526
1467,179530.32198520756
1468,161939.6890248676
1469,199988.93605899898
1470,122181.68665317693
1471,172444.0870857305
1472,93100.17564942005
1473,98336.87850960746
1474,148388.1612975074
1475,113354.07915318462
1476,374481.9563125803
1477,264181.1604946962
1478,322487.2292764442
1479,299390.57174513355
1480,444400.30349156563
1481,317966.90843917377
1482,208072.75102463207
1483,175620.56806192093
1484,157579.42400521773
1485,173516.67557519744
1486,192059.58723936303
1487,340445.55034057674
1488,233255.86666334388
1489,199485.95160909116
1490,246081.82656967116
1491,197822.14796420405
1492,92523.57669259381
1493,169741.70465148587
1494,291586.3244185694
1495,304324.992507657
1496,240520.1367114652
1497,178535.94325008115
1498,159002.34878513846
1499,155234.06895824728
1500,149768.2593011829
1501,168909.10011465123
1502,138145.39695188458
1503,286997.74476702296
1504,235678.38500248594
1505,217320.83135146
1506,191037.09867321857
1507,250175.64563276322
1508,223307.1665501779
1509,165778.09197268874
1510,146136.9285310969
1511,151455.6521349874
1512,188800.91045075597
1513,137870.69921910227
1514,158120.57450930172
1515,209202.42113277293
1516,146166.148855591
1517,171931.40872840775
1518,118514.57562015022
1519,207611.74107726553
1520,134964.6571982768
1521,142333.50160676386
1522,172234.45073486934
1523,120967.09813085341
1524,122829.31875306895
1525,126567.77279990289
1526,102642.78865077521
1527,104802.23591588924
1528,130950.59812137987
1529,160167.8422254579
1530,192860.7815691579
1531,98332.28791699972
1532,95223.1056978109
1533,157194.42197204242
1534,130436.21876702293
1535,160199.717779381
1536,99502.54174624993
1537,74230.9488209797
1538,160085.0620496113
1539,224716.85414279037
1540,98396.46783089785
1541,134633.90710637183
1542,159141.5602957401
1543,196572.27368277145
1544,99683.78044265546
1545,126293.74720714058
1546,130389.02687842303
1547,136724.36925216214
1548,154416.40475528105
1549,123676.1324619264
1550,142101.3238187524
1551,116061.83823964871
1552,136371.6123562555
1553,136814.333921318
1554,117376.89292916076
1555,160707.31280545142
1556,65329.66375821568
1557,110027.8510393914
1558,104913.54730988754
1559,99787.45706191416
1560,133493.2022335872
1561,131135.69426137843
1562,128693.89725984442
1563,117545.06527203682
1564,156232.9600233399
1565,142151.38674653796
1566,230130.23033614655
1567,79656.20297005861
1568,223994.29734173865
1569,125703.00537199495
1570,121995.74370056482
1571,129918.24213615905
1572,150282.9443392963
1573,249698.0364850521
1574,119617.04875101868
1575,236309.62406388295
1576,253849.53666797007
1577,171862.68376313092
1578,139431.44301407586
1579,149613.03784771697
1580,190691.16277158158
1581,143796.09839010032
1582,133549.19940432446
1583,288667.1014092223
1584,211602.53898266624
1585,138167.5729742616
1586,61935.96181472852
1587,95847.38946511757
1588,178850.11503158658
1589,98320.13293933513
1590,138813.83040154405
1591,90221.97188299647
1592,111196.93700309958
1593,118830.0053606148
1594,179745.15115178953
1595,103710.50982604202
1596,227509.301907896
1597,191995.0922198212
1598,211029.22549000903
1599,188569.425723094
1600,165705.8895211924
1601,90456.40475231582
1602,106481.23433322116
1603,83579.08966216943
1604,283269.00615472556
1605,234402.52570619836
1606,166946.75022468448
1607,188158.2532521336
1608,192953.80189330413
1609,182079.31348805877
1610,149031.50699268284
1611,124225.2241859362
1612,182591.30504259586
1613,151606.9867015666
1614,138012.38325718956
1615,94925.86870831397
1616,71082.91049043903
1617,95002.35393258491
1618,122337.41947093139
1619,135235.763043653
1620,156814.1266014725
1621,138020.05207528477
1622,141596.01368321048
1623,256547.85004876513
1624,201884.68590526964
1625,121787.02835120037
1626,167238.39579054975
1627,192194.8961475611
1628,290154.01869487803
1629,172984.45827157894
1630,365656.67904179386
1631,234460.79023477764
1632,256435.436860507
1633,163018.90099954663
1634,183513.71707302352
1635,173042.4269844271
1636,148897.88501134276
1637,198447.3323731729
1638,185734.51109854784
1639,182412.59453344523
1640,255680.25287054092
1641,178190.80417400162
1642,247443.54325999875
1643,226895.1911769555
1644,231588.74292203778
1645,230029.68630425812
1646,151675.74912847104
1647,155853.54958352947
1648,124772.42174502742
1649,139937.46046299144
1650,118458.16108149299
1651,120394.28285844394
1652,96089.49840987967
1653,99505.46944251603
1654,140314.48630277012
1655,134113.36947555272
1656,144760.2300507402
1657,147993.33655818616
1658,142963.56273492932
1659,129565.54932737726
1660,143940.64170004101
1661,435016.12722062174
1662,410413.14205919625
1663,378852.885141879
1664,499478.1990260377
1665,327331.0447628106
1666,312025.4513085364
1667,363444.8541125254
1668,351665.38511746353
1669,337732.60895370395
1670,358382.1289325584
1671,259629.77159909613
1672,420664.80696436286
1673,307800.5013247004
1674,248526.7777396536
1675,201728.94213021832
1676,198140.8768524345
1677,207875.65318814956
1678,486368.09135621553
1679,376016.70987895457
1680,341171.86657854624
1681,278463.42288062983
1682,317442.4824267308
1683,188228.2054048271
1684,174371.33160694328
1685,174701.15953696513
1686,162460.0734021828
1687,165708.58195964157
1688,186507.21504024777
1689,188516.63564523772
1690,190825.9621904596
1691,177731.74961027587
1692,266508.1518637359
1693,171491.7195654087
1694,179844.3442373525
1695,161678.81510574024
1696,268494.0228508095
1697,166891.33901195723
1698,343838.73593943927
1699,304945.5515474944
1700,260113.7633431468
1701,278545.2868208349
1702,247546.6898619927
1703,240253.0229002818
1704,278708.4129337439
1705,241219.84937791934
1706,165657.53578921774
1707,228737.24380877323
1708,196757.09117773376
1709,277185.48448123125
1710,213189.47425291955
1711,267377.19594495284
1712,260055.5041496906
1713,273914.98628315504
1714,221209.50894030504
1715,207105.92106204637
1716,184383.3403956425
1717,169775.1161920872
1718,152160.0416689081
1719,220829.2295710682
1720,247556.65042282979
1721,144514.41555095097
1722,123553.17897907486
1723,147683.07078896073
1724,218633.04942588066
1725,236657.31677323274
1726,189838.59265172784
1727,147894.78477276312
1728,155670.18050430555
1729,184972.2255123127
1730,167525.39665556818
1731,113029.91199437808
1732,120961.24702563761
1733,120319.50964624067
1734,111372.46623344271
1735,113001.99722027473
1736,107894.82393596752
1737,303298.68059486634
1738,254182.26134047384
1739,260168.03802898797
1740,211007.22953414897
1741,181410.7651585483
1742,167854.5757354024
1743,166068.3663884371
1744,310191.8415449192
1745,231167.1060509007
1746,206971.6000542998
1747,216540.06987806753
1748,230540.78595997032
1749,142601.40688721213
1750,135462.78292075236
1751,233862.11943641832
1752,116871.23795198687
1753,151903.88339342698
1754,200045.46811128614
1755,160116.88333008462
1756,133232.50186283016
1757,120664.50261893726
1758,160712.41536671558
1759,163347.63121668415
1760,155200.61978361523
1761,146129.8436284635
1762,188767.76453466504
1763,191492.46846101634
1764,104655.64732338677
1765,188038.93728334142
1766,194705.58766645135
1767,222446.71911994135
1768,148986.8219509639
1769,163829.3487620642
1770,145362.53095641598
1771,135950.0682823258
1772,134058.1608306528
1773,110929.2304632128
1774,142170.5489310873
1775,146659.88247088867
1776,126420.7439194202
1777,110464.89124238568
1778,145349.20626409544
1779,112012.68199131147
1780,166888.05430840157
1781,132264.099477711
1782,82420.52698953636
1783,130618.38722640302
1784,97494.72295917501
1785,135920.2878603167
1786,159929.31917442248
1787,152891.3374019014
1788,84356.55424308471
1789,98651.23644728021
1790,52340.44540669195
1791,189451.4186027177
1792,167697.88056007295
1793,122324.78618929253
1794,163447.39547916
1795,135377.14757602604
1796,127185.62933564784
1797,122434.371989342
1798,131526.35905006187
1799,114074.8829052858
1800,141217.4436864499
1801,130166.57850970438
1802,136009.25362416715
1803,156100.36612214666
1804,133074.62395800557
1805,136173.47217578426
1806,133762.8031848588
1807,131013.05028248079
1808,112154.09996365476
1809,112787.42927664382
1810,144813.43897288776
1811,94384.77994605541
1812,103955.0291594524
1813,134844.69973514834
1814,97123.85195738201
1815,84255.42998369719
1816,104595.8348551544
1817,110980.5524620502
1818,178150.8935273076
1819,138321.45836793384
1820,47053.05370963787
1821,109559.90668343205
1822,144920.04494494968
1823,20907.80427993492
1824,141004.5756587884
1825,135596.2756911617
1826,111879.84059004726
1827,100388.02610093841
1828,147804.9190178041
1829,115898.0988312804
1830,140145.17946798998
1831,149258.06627892787
1832,35518.28709167924
1833,145759.74925214896
1834,113055.64444189484
1835,113998.1039468101
1836,140237.18808570172
1837,84028.40158399759
1838,103255.65662268337
1839,113339.88618278647
1840,162803.01605470775
1841,138693.61620321195
1842,68501.41342753707
1843,125048.39331961385
1844,148065.4615218372
1845,145817.31292726903
1846,155458.73263200372
1847,170083.2064226962
1848,69542.24521393291
1849,123432.15077017686
1850,111913.04828069438
1851,157448.84851999473
1852,117610.6578225099
1853,116939.50125139338
1854,161536.6160412125
1855,152187.84806716992
1856,214621.58851968453
1857,126521.81852246
1858,150350.75957487422
1859,120309.6050627594
1860,132197.944928654
1861,119100.08442636822
1862,285472.56146954803
1863,275812.5034131377
1864,275829.1019740907
1865,354680.619875529
1866,344726.88678244204
1867,222279.04164307175
1868,279388.3326142382
1869,198396.8089944101
1870,227475.96316390517
1871,252498.8558466051
1872,170812.60345695794
1873,228807.42124637734
1874,161751.52524828646
1875,203082.46256317134
1876,193114.44721954115
1877,210840.89601273637
1878,186973.68180095317
1879,145152.63813740405
1880,143292.26826247666
1881,242174.36467646557
1882,241660.73936502563
1883,189925.08016348374
1884,202170.83705174032
1885,225226.23028267222
1886,285756.80488764
1887,212167.67051806865
1888,268940.38782086223
1889,165092.03897089168
1890,112984.25308568531
1891,139211.44814301765
1892,93246.98811850563
1893,143668.48073644162
1894,122397.891976416
1895,133167.93208442634
1896,124962.68112765934
1897,113426.12256886397
1898,104916.76293863602
1899,164560.72927233347
1900,161084.80663006805
1901,172186.57222845836
1902,172430.76992876298
1903,209711.9691754907
1904,150597.25635632657
1905,192760.06718647093
1906,165598.2107267611
1907,217059.56211670837
1908,110714.10088431626
1909,140281.18603337524
1910,123916.03214891201
1911,220544.57440035095
1912,322582.2483348683
1913,144387.31488602323
1914,68287.65487297511
1915,320580.19289287156
1916,76518.29093816882
1917,241975.35016587042
1918,126523.61795681417
1919,166502.1327268668
1920,153110.9029750523
1921,384232.878702591
1922,340491.06181262597
1923,228132.82823107037
1924,206761.78920435763
1925,196127.4035271829
1926,372290.38027400686
1927,133443.14970319485
1928,144920.98025486892
1929,125025.71972911367
1930,122206.29796283148
1931,128967.14148561849
1932,136534.45530190508
1933,186696.8749489743
1934,184443.28167199795
1935,168700.24411627327
1936,208537.1275711358
1937,175951.9283539022
1938,171982.3129236445
1939,262722.19381143845
1940,208393.83221444677
1941,165807.56285005104
1942,168250.99745542344
1943,228133.796844173
1944,381716.979802689
1945,406300.18754291267
1946,141287.60197501018
1947,81877.60048023469
1948,150516.1263715199
1949,240127.60193861366
1950,186222.99422328104
1951,246104.28645190032
1952,209527.0851764095
1953,160248.62885958434
1954,184581.6289090344
1955,141475.22907008848
1956,307931.1136479252
1957,150382.08454610172
1958,258338.27188270236
1959,133847.72535818515
1960,114233.1369243119
1961,110795.29986717066
1962,100320.96884915051
1963,107336.6307943446
1964,112169.3874409011
1965,142123.19636744217
1966,147253.6057173491
1967,299616.4065869092
1968,396982.5628916177
1969,390487.0496528189
1970,424240.03334880207
1971,489780.8566847792
1972,387298.5101907971
1973,270891.50677230937
1974,329594.2624453132
1975,501880.4828671335
1976,275147.5849334932
1977,345501.56413668586
1978,348059.5301122041
1979,330183.3237163114
1980,192751.22394141305
1981,356204.5342272931
1982,219148.66589584752
1983,202098.3291258441
1984,182991.5242083369
1985,230959.21089669532
1986,214413.21116395437
1987,202875.55334580856
1988,171086.9377139746
1989,190019.098618884
1990,205352.84828333068
1991,228571.2829169577
1992,214279.1189187049
1993,168857.84374320818
1994,233182.8083198253
1995,181564.45229307
1996,258264.00342571878
1997,352754.52410743106
1998,325347.3338409711
1999,288452.1078049113
2000,328131.3777801515
2001,279364.53916124627
2002,258588.72801311885
2003,278650.79513796116
2004,279335.9511848488
2005,238465.36029786954
2006,225029.43511496385
2007,249083.40154948598
2008,218604.89370520003
2009,190121.0612345437
2010,191606.51833655982
2011,134263.1040400437
2012,175781.5065428491
2013,181884.31244888017
2014,187743.11299611846
2015,213474.37290980306
2016,191985.73797929176
2017,195378.982869681
2018,89301.58121527662
2019,130673.0292669594
2020,88816.51781415782
2021,105076.80793205739
2022,189636.7829450377
2023,147070.595230549
2024,281481.4218714958
2025,376535.7864602527
2026,169648.7118593994
2027,148192.9686460369
2028,152597.27326465427
2029,166509.2828205692
2030,288672.6050744324
2031,264945.1943053263
2032,288203.2090098844
2033,285050.5054611552
2034,170043.66090864007
2035,218060.65496692416
2036,200529.4102742467
2037,205848.48523027136
2038,359159.2389307926
2039,234041.2776144875
2040,314167.16702519305
2041,309040.3827783481
2042,205642.3349093089
2043,187828.70130128702
2044,171058.9565572771
2045,208721.26172373223
2046,138385.6943305194
2047,151183.90858281864
2048,124468.13009976532
2049,137986.8080260085
2050,181820.95361195251
2051,105226.02500324498
2052,115964.99481605779
2053,148142.47839994758
2054,101572.84422576593
2055,166983.73918083418
