Id,SalePrice
1461,113422.73979121228
1462,161309.06397644058
1463,182640.0527945152
1464,197525.6600114146
1465,200088.90437504803
1466,166579.43535281107
1467,171235.937427618
1468,160077.96393062628
1469,197579.90183174165
1470,117688.39140826234
1471,191109.88557676892
1472,93404.58803958312
1473,90148.51146949106
1474,143247.43385904861
1475,102236.97035655555
1476,352488.89607354184
1477,251696.11176865216
1478,291597.88243599026
1479,295621.5350072494
1480,452111.8237977051
1481,340747.78746169293
1482,223534.758106982
1483,182517.2308449364
1484,165949.73321505342
1485,194400.7627118501
1486,197126.79835703757
1487,332921.1328953117
1488,232629.63564073297
1489,192175.59581892905
1490,235709.97672857557
1491,198450.945416509
1492,91889.07795195688
1493,179960.0797402298
1494,305511.72604910965
1495,291069.730647686
1496,228831.36622091808
1497,179299.41742488105
1498,172146.64438740417
1499,164326.3932794993
1500,155865.19754330043
1501,175038.34052912064
1502,141072.9624938189
1503,301208.98493129486
1504,241812.81931043774
1505,225148.51833498196
1506,188791.2248433568
1507,241648.75521983413
1508,203159.40447559181
1509,158149.36806831302
1510,146620.6349259394
1511,150173.41125014971
1512,171247.76451494184
1513,141509.56620606835
1514,155476.9497156041
1515,194825.6678595664
1516,159542.36496219775
1517,176073.2699383122
1518,129644.0498529864
1519,208524.1943110285
1520,126612.8148835286
1521,131520.31361604782
1522,175929.83089742897
1523,109417.39702483827
1524,125768.01026027034
1525,118328.6111175974
1526,113228.52427422939
1527,105745.8655899392
1528,138086.24072720984
1529,147152.07930344177
1530,185182.9331941577
1531,106709.10736437401
1532,98974.71264290289
1533,159229.02799219167
1534,126392.04946541184
1535,148455.20074203712
1536,110408.47690954152
1537,62504.93897057195
1538,157324.61005355377
1539,202100.0747397364
1540,99924.33364896354
1541,140141.69044788438
1542,142585.89239630091
1543,193040.17447073286
1544,91909.74666339521
1545,118203.58938356902
1546,136973.75631068926
1547,135375.50705577427
1548,143818.01059112008
1549,120921.90879563075
1550,137168.56713939452
1551,110189.07959231926
1552,128656.8841304988
1553,151287.6017153866
